30.4182,59.9501
30.3965,59.9186
30.3498,59.9863
30.299,59.9685
30.3832,59.9496
30.332793119048794,59.98928723236434
30.4311,59.8933
30.4324,59.8934
30.4295,59.8926
30.4265,59.8934
30.4343,59.8798
30.4346,59.8793
30.4354,59.88
30.3849,59.9341
30.3451,59.9714
30.3448,59.9721
30.346,59.973
30.3446,59.9732
30.3439,59.9725
30.4317,59.8781
30.3098,59.9235
30.4116,59.8926
30.4316,59.8976
30.4295,59.8922
30.4279,59.8914
30.4271,59.8913
30.4269,59.891
30.2815,59.9613
30.3484,59.9166
30.2738,59.8904
30.273,59.8904
30.2868,59.9608
30.4303,59.8931
30.4303,59.8927
30.4269,59.8925
30.3299,59.8895
30.3301,59.89
30.3303,59.8895
30.3233,59.884
30.2489,59.8993
30.3301,59.8779
30.3309,59.8771
30.3342,59.8783
30.3343,59.8751
30.309882390212906,59.96709780233449
30.2795,59.8997
30.2819,59.9003
30.2653,59.9083
30.316,59.9608
30.2663,59.9067
30.2694,59.9045
30.27137247619591,59.90354132038214
30.2699,59.9034
30.2689,59.9018
30.2699,59.9038
30.2438,59.9536
30.2421,59.937
30.241,59.9526
30.3008,59.9738
30.3865,59.9669
30.32,60.0146
30.3011,59.8887
30.326,60.0016
30.3261,60.0016
30.3063,59.8901
30.2785,59.9007
30.2986,59.8106
30.2917,59.8144
30.2922,59.8132
30.3066,59.9604
30.2666,59.8962
30.2675,59.8953
30.273,59.8964
30.2665,59.9079
30.2653,59.908
30.273003440475392,59.89720510901787
30.3342,59.9931
30.292,59.9198
30.2742,59.8946
30.2738004074094,59.89642695153798
30.336,59.8728
30.2642,59.936
30.2723,59.8948
30.2419,59.9008
30.2699,59.9025
30.3246,59.8905
30.4055,59.8804
30.411,59.8746
30.4095,59.8764
30.4088,59.8765
30.2454,59.9239
30.4007,59.9828
30.4031,59.9823
30.4036,59.9825
30.4053,59.9821
30.3372,59.9784
30.3406,59.9732
30.2791,59.9638
30.2929,59.9266
30.3052,59.9659
30.3335,59.8784
30.281650611113847,59.95905157834242
30.3233,59.9605
30.2702,59.9672
30.3853,59.9471
30.347250611114102,59.916483838536564
30.3505,59.8889
30.3508,59.8886
30.2684,59.9699
30.3808,59.9453
30.312514169311424,59.968715142786564
30.3189,60.0179
30.3177,60.0139
30.3172,59.8782
30.3316,59.8779
30.292650203704497,59.97259360556752
30.3109,59.9782
30.3634,59.8965
30.4291,59.8675
30.4105,59.8623
30.3964,59.9186
30.4282,59.8685
30.4371,59.8924
30.281314576721,59.89954013558527
30.241,59.9078
30.4729,59.8572
30.4713,59.8578
30.2794,59.9548
30.2689,59.9592
30.4741,59.8596
30.4692,59.8561
30.4318,59.9084
30.3608,59.9562
30.2596,59.9366
30.3463,59.9828
30.3455,59.9838
30.3447,59.9832
30.3436,59.983
30.3451,59.9826
30.3455,59.9846
30.3679,59.9974
30.3481,59.9041
30.4313,59.8929
30.431,59.8926
30.4282,59.8925
30.2812,59.8962
30.2973,59.9788
30.3256,59.8938
30.1499,60.0002
30.2686,59.9426
30.2668,59.8825
30.4273,59.8921
30.4269,59.8917
30.4263,59.8919
30.4262,59.8923
30.4256,59.8923
30.4247,59.8921
30.2763,59.8814
30.3494,59.9486
30.3807,59.949
30.3458,59.9862
30.3484,59.9864
30.2379,59.9318
30.2745,59.8925
30.2854,59.9056
30.2873,59.9077
30.2814,59.9069
30.2822,59.9068
30.2824,59.9074
30.2809,59.9062
30.2854,59.9056
30.3041,59.9676
30.4287,59.8921
30.2651,59.8949
30.2845,59.9062
30.2882,59.9069
30.2913,59.9725
30.2845,59.9655
30.5111,59.9823
30.3714,59.8988
30.267,59.8807
30.3148,59.9705
30.4227,59.8819
30.2793,59.9839
30.2848,59.9536
30.283,59.8997
30.2829,59.8993
30.3241,59.8732
30.2475,59.9331
30.322,59.9426
30.3032,59.9746
30.4752,59.8595
30.3227,59.8885
30.2647,59.9323
30.2669,59.9375
30.2965,59.9096
30.3654,60.0027
30.3575,60.0067
30.3703,60.0109
30.3705,60.0122
30.372,59.9995
30.4765,59.862
30.3463,60.0025
30.2625,59.8726
30.2851,59.9661
30.2845,59.9655
30.4258,59.8849
30.4233,59.8976
30.3935,59.9399
30.4561,59.8683
30.3865,59.9257
30.3017,59.979
30.3907,59.9344
30.3593,60.0101
30.3593,60.0105
30.3656,60.0082
30.37,59.9994
30.3751,59.9221
30.3754,59.9214
30.3738,59.9217
30.3736,59.9214
30.3749,59.9226
30.2605,59.9696
30.3299,59.9994
30.2957,59.9873
30.2808,59.9286
30.392,59.9665
30.3829,59.9694
30.3838,59.9701
30.3828,59.9701
30.3823,59.9705
30.3825,59.969
30.3841,59.9691
30.5032,59.9811
30.367439067458772,60.005258233735425
30.3624,59.9928
30.3996,59.9058
30.3325,59.8899
30.4213,59.9985
30.2755,59.9006
30.2747,59.8975
30.2766,59.8984
30.2768,59.8978
30.2747,59.9192
30.3195,59.8572
30.3851,60.0058
30.3396,59.9724
30.3436,59.972
30.3456,59.9723
30.322378542327332,59.94223457139753
30.3715,60.0127
30.2727,59.8908
30.2678,59.9323
30.3707,60.0128
30.3655,60.0027
29.706,60.1986
30.4588,59.8825
30.3623,60.0094
29.7588,59.9934
29.7706,59.9911
29.7863,59.9878
30.3412,59.9793
30.3386,59.9624
29.7804,59.9953
29.779,59.9911
29.7804,59.9908
29.7799,59.9911
30.2781,59.8983
29.932,59.8578
30.2641,59.9287
29.7673,59.9105
30.4866,59.8674
30.4295,59.891
30.2816,60.0785
30.32,60.0132
30.2654,59.9706
30.0364,59.8518
30.321,59.9621
30.3192,59.9601
30.3223,59.9607
29.7829,59.9102
29.7837,59.9112
30.3373,59.9822
30.3341,59.9825
30.2729,59.9205
30.3563,59.9179
30.3563,59.9177
30.316,59.9286
30.2751,59.9104
30.3559,59.9117
30.5897,59.7498
30.357618017196334,59.91132424541949
30.3442,59.9949
30.2632,59.9494
29.5582,60.2044
30.3213,59.9073
30.4457,59.7134
30.3272,59.8946
30.3106,59.9229
29.7626,59.9957
29.7622,59.9952
30.388,60.0094
30.3468,59.987
30.4757,59.8573
30.3657,60.0054
30.3657,60.0047
30.3644,60.0057
30.29,59.9257
30.3469,59.9865
30.0906,59.8547
30.4338,59.8979
30.425746355819427,59.902386229641124
30.4263,59.8978
30.5791,59.7519
30.5895,59.7502
30.5909,59.7505
30.5904,59.7509
30.5898,59.7525
30.4588,59.8819
30.6054,59.7488
30.5913,59.7503
30.5846,59.7468
30.4745,59.872
30.4696,59.8783
30.4683,59.8772
30.47,59.8779
30.4717,59.8726
30.3806,59.938
30.2613,59.9367
30.3671,60.0054
30.3243,59.9112
30.3245,59.9114
30.3492,59.9998
30.3811,59.9613
30.3818,60.0059
30.3161,59.9695
30.3257,59.8937
30.3268,59.894
30.3219,59.984
30.3173,59.9673
30.3146,59.9696
30.3201,59.9675
30.3195,59.9672
30.3206,59.9676
30.2789,59.8941
29.9599,60.0986
29.9601,60.0991
30.3207,60.0309
30.2733,59.8939
30.2707,59.894
30.2734,59.8945
30.3272,59.99
30.5718,59.8096
30.2668,59.8942
30.4657,59.867
30.4105,59.9866
30.3105,59.977
29.7794,59.9865
30.3541,59.9614
30.4264,59.8964
30.433,59.8976
30.2599,59.9368
30.4433,59.8792
30.411,59.9093
30.4354,59.8761
30.4344,59.8767
30.4342,59.8953
30.4663,59.864
30.3295,59.9112
30.3357,60.0068
30.3263,59.9036
